384	L_ 170 / B_ {#aKaMqita#} / S_ {#--ftuH#}	aKaMqitartuH
385	L_ 171 / B_ {#aKarva#}	aKarva
386	L_ 172 / B_ {#aKAta#}	aKAta
387	L_ 172 / B_ {#aKAta#} / M_ {#--taH --taM#}	aKAtaH,aKAtaM
388	L_ 173 / B_ {#aKidra#}	aKidra
389	L_ 174 / B_ {#aKinna#}	aKinna
390	L_ 175 / B_ {#aKila#}	aKila
391	L_ 176 / B_ {#aKewikaH#}	aKewikaH
392	L_ 177 / B_ {#aKedin#}	aKedin
393	L_ 178 / B_ {#aKKala#}	aKKala
394	L_ 179 / B_ {#aKyAtiH#}	aKyAtiH
395	L_ 180 / B_ {#ag#}	ag
396	L_ 181 / B_ {#aga#}	aga
397	L_ 181 / B_ {#aga#} / M_ {#--gaH#}	agaH
398	L_ 181 / B_ {#aga#} / S_ {#--AtmajA#}	agAtmajA
399	L_ 181 / B_ {#aga#} / S_ {#--okas#}	agOkas
400	L_ 181 / B_ {#aga#} / S_ {#--ja#}	agaja
401	L_ 181 / B_ {#aga#} / S_ {#--ja#} / S_M_ ({#--jaM#}	agajaM
402	L_ 182 / B_ {#agacCa#}	agacCa
403	L_ 182 / B_ {#agacCa#} / M_ {#--cCaH#}	agacCaH
404	L_ 183 / B_ {#agaRya#}	agaRya
405	L_ 184 / B_ {#agatiH#}	agatiH
406	L_ 185 / B_ {#agati(tI)ka#}	agatIka,agatika
407	L_ 186 / B_ {#agada#}	agada
408	L_ 186 / B_ {#agada#} / M_ {#--daH#}	agadaH
409	L_ 187 / B_ {#agadaMkAraH#}	agadaMkAraH
410	L_ 188 / B_ {#agadyati#}	agadyati
411	L_ 189 / B_ {#agama#}	agama
412	L_ 190 / B_ {#agamya#}	agamya
413	L_ 190 / B_ {#agamya#} / S_ {#--rUpa#}	agamyarUpa
414	L_ 191 / B_ {#agamyA#}	agamyA
415	L_ 191 / B_ {#agamyA#} / S_ {#--gamanaM#}	agamyAgamanaM
416	L_ 191 / B_ {#agamyA#} / S_ {#--gAmin#}	agamyAgAmin
417	L_ 191 / B_ {#agamyA#} / S_ {#--gamanIya#}	agamyAgamanIya
418	L_ 192 / B_ {#agarI#}	agarI
419	L_ 193 / B_ {#agaru#}	agaru
420	L_ 194 / B_ {#agavyUti#}	agavyUti
421	L_ 195 / B_ {#agasti#}	agasti
422	L_ 196 / B_ {#agastI#}	agastI
423	L_ 197 / B_ {#agastyaH#}	agastyaH
424	L_ 197 / B_ {#agastyaH#} / S_ {#--udayaH#}	agastyodayaH
425	L_ 197 / B_ {#agastyaH#} / S_ {#--gItA#}	agastyagItA
426	L_ 197 / B_ {#agastyaH#} / S_ {#--cAraH#}	agastyacAraH
427	L_ 197 / B_ {#agastyaH#} / S_ {#--tIrTaM#}	agastyatIrTaM
428	L_ 197 / B_ {#agastyaH#} / S_ {#--vawaH#}	agastyavawaH
429	L_ 197 / B_ {#agastyaH#} / S_ {#--saMhitA#}	agastyasaMhitA
430	L_ 198 / B_ {#agA#}	agA
431	L_ 199 / B_ {#agADa#}	agADa
432	L_ 199 / B_ {#agADa#} / M_ {#--DaH#}	agADaH
433	L_ 199 / B_ {#agADa#} / M_ {#--DaH#}	agADaH
434	L_ 199 / B_ {#agADa#} / S_ {#--jalaH#}	agADajalaH
435	L_ 200 / B_ {#agAraM#}	agAraM
436	L_ 201 / B_ {#agiraH#}	agiraH
437	L_ 201 / B_ {#agiraH#} / S_ {#--okas#}	agirOkas
438	L_ 202 / B_ {#agu#}	agu
439	L_ 202 / B_ {#agu#} / M_ {#--guH#}	aguH
440	L_ 203 / B_ {#aguRa#}	aguRa
441	L_ 203 / B_ {#aguRa#} / M_ {#--RaH#}	aguRaH
442	L_ 203 / B_ {#aguRa#} / S_ {#--vAdin#}	aguRavAdin
443	L_ 203 / B_ {#aguRa#} / S_ {#--SIla#}	aguRaSIla
444	L_ 204 / B_ {#aguru#}	aguru
445	L_ 204 / B_ {#aguru#} / M_ {#--ru#}	aguru
446	L_ 204 / B_ {#aguru#} / S_ {#--SiMSapA#}	aguruSiMSapA
447	L_ 204 / B_ {#aguru#} / S_ {#--sAraH#}	agurusAraH
448	L_ 205 / B_ {#agUQa#}	agUQa
449	L_ 205 / B_ {#agUQa#} / S_ {#--gaMDa#}	agUQagaMDa
450	L_ 205 / B_ {#agUQa#} / S_ {#--gaMDa#} / S_M_ ({#--DaH#}	agUQagaMDaH
451	L_ 205 / B_ {#agUQa#} / S_ {#--BAva#}	agUQaBAva
452	L_ 206 / B_ {#agfBIta#}	agfBIta
453	L_ 207 / B_ {#agfhaH#}	agfhaH
454	L_ 208 / B_ {#agocara#}	agocara
455	L_ 208 / B_ {#agocara#} / M_ {#--raM#}	agocaraM
456	L_ 209 / B_ {#agotA#}	agotA
457	L_ 210 / B_ {#agopA#}	agopA
458	L_ 211 / B_ {#agoruDa#}	agoruDa
459	L_ 212 / B_ {#agohya#}	agohya
460	L_ 213 / B_ {#agniH#}	agniH
461	L_ 213 / B_ {#agniH#} / S_ {#--a(A)gAraM#} {#--raH, --AlayaH, --gfhaM#}	
462	L_ 213 / B_ {#agniH#} / S_ {#--astraM#}	agnyastraM
463	L_ 213 / B_ {#agniH#} / S_ {#--Atmaka#}	agnyAtmaka
464	L_ 213 / B_ {#agniH#} / S_ {#--ADAnaM#}	agnyADAnaM
465	L_ 213 / B_ {#agniH#} / S_ {#--ADeyaH#}	agnyADeyaH
466	L_ 213 / B_ {#agniH#} / S_ {#--ADeyaH#} / S_M_ ({#--yaM#}	
467	L_ 213 / B_ {#agniH#} / S_ {#--AhitaH#}	agnyAhitaH
468	L_ 213 / B_ {#agniH#} / S_ {#--iD#}	agnID
469	L_ 213 / B_ {#agniH#} / S_ {#--iMDanaH#}	agnIMDanaH
470	L_ 213 / B_ {#agniH#} / S_ {#--iMDanaH#} / S_M_ ({#--naM#}	
471	L_ 213 / B_ {#agniH#} / S_ {#--utpAtaH#}	agnyutpAtaH
472	L_ 213 / B_ {#agniH#} / S_ {#--udDaraRaM, --udDAraH#}	agnyudDAraH,agnyudDaraRaM
473	L_ 213 / B_ {#agniH#} / S_ {#--upasTAnaM#}	agnyupasTAnaM
474	L_ 213 / B_ {#agniH#} / S_ {#--eDaH#}	agnyeDaH
475	L_ 213 / B_ {#agniH#} / S_ {#--kaRaH, --stokaH#}	agnikaRaH,agnistokaH
476	L_ 213 / B_ {#agniH#} / S_ {#--karman#}	agnikarman
477	L_ 213 / B_ {#agniH#} / S_ {#--kalA#}	agnikalA
478	L_ 213 / B_ {#agniH#} / S_ {#--kArikA#}	agnikArikA
479	L_ 213 / B_ {#agniH#} / S_ {#--kAzWaM#}	agnikAzWaM
480	L_ 213 / B_ {#agniH#} / S_ {#--kukkuwaH#}	agnikukkuwaH
481	L_ 213 / B_ {#agniH#} / S_ {#--kuMqaM#}	agnikuMqaM
482	L_ 213 / B_ {#agniH#} / S_ {#--kumAraH, --tanayaH, --sutaH#}	agnikumAraH,agnisutaH,agnitanayaH
483	L_ 213 / B_ {#agniH#} / S_ {#--ketuH#}	agniketuH
484	L_ 213 / B_ {#agniH#} / S_ {#--koRaH --dik#}	agnidik,agnikoRaH
485	L_ 213 / B_ {#agniH#} / S_ {#--krIqA#}	agnikrIqA
486	L_ 213 / B_ {#agniH#} / S_ {#--garBa#}	agnigarBa
487	L_ 213 / B_ {#agniH#} / S_ {#--garBa#} / S_M_ ({#--rBaH#}	agnigarBaH
488	L_ 213 / B_ {#agniH#} / S_ {#--garBa#} / S_M_ ({#--rBA#}	agnigarBA
489	L_ 213 / B_ {#agniH#} / S_ {#--graMTaH#}	agnigraMTaH
490	L_ 213 / B_ {#agniH#} / S_ {#--GftaM#}	agniGftaM
491	L_ 213 / B_ {#agniH#} / S_ {#--cit#}	agnicit
492	L_ 213 / B_ {#agniH#} / S_ {#--cayaH, --cayanaM#}, {#--cityA#}	agnicayaH,agnicayanaM,agnicityA
493	L_ 213 / B_ {#agniH#} / S_ {#--citvat#}	agnicitvat
494	L_ 213 / B_ {#agniH#} / S_ {#--ja, --jAta#}	agnijAta,agnija
495	L_ 213 / B_ {#agniH#} / S_ {#--ja, --jAta#} / S_M_ ({#--jaH, --jAtaH#}	agnijAtaH,agnijaH
496	L_ 213 / B_ {#agniH#} / S_ {#--ja, --jAta#} / S_M_ ({#--jaM, --jAtaM#}	agnijAtaM,agnijaM
497	L_ 213 / B_ {#agniH#} / S_ {#--jihva#}	agnijihva
498	L_ 213 / B_ {#agniH#} / S_ {#--jihva#} / S_M_ ({#--hvA#}	agnijihvA
499	L_ 213 / B_ {#agniH#} / S_ {#--jvAlA#}	agnijvAlA
500	L_ 213 / B_ {#agniH#} / S_ {#--tap#}	agnitap
501	L_ 213 / B_ {#agniH#} / S_ {#--tapas#}	agnitapas
502	L_ 213 / B_ {#agniH#} / S_ {#--tejas#}	agnitejas
503	L_ 213 / B_ {#agniH#} / S_ {#--tejas#} / S_M_ ({#--s#}	agnitejas
504	L_ 213 / B_ {#agniH#} / S_ {#--tejas#} / S_M_ ({#--s#}	agnitejas
505	L_ 213 / B_ {#agniH#} / S_ {#--trayaM#}	agnitrayaM
506	L_ 213 / B_ {#agniH#} / S_ {#--da#}	agnida
507	L_ 213 / B_ {#agniH#} / S_ {#--dagDa#}	agnidagDa
508	L_ 213 / B_ {#agniH#} / S_ {#--damanI#}	agnidamanI
509	L_ 213 / B_ {#agniH#} / S_ {#--dAtf#}	agnidAtf
510	L_ 213 / B_ {#agniH#} / S_ {#--dIpana#}	agnidIpana
511	L_ 213 / B_ {#agniH#} / S_ {#--dIpta#}	agnidIpta
512	L_ 213 / B_ {#agniH#} / S_ {#--dIpta#} / S_M_ ({#--ptA#}	agnidIptA
513	L_ 213 / B_ {#agniH#} / S_ {#--dIptiH#}	agnidIptiH
514	L_ 213 / B_ {#agniH#} / S_ {#--dUta#}	agnidUta
515	L_ 213 / B_ {#agniH#} / S_ {#--dUzita#}	agnidUzita
516	L_ 213 / B_ {#agniH#} / S_ {#--devaH#}	agnidevaH
517	L_ 213 / B_ {#agniH#} / S_ {#--devA#}	agnidevA
518	L_ 213 / B_ {#agniH#} / S_ {#--DAnaM#}	agniDAnaM
519	L_ 213 / B_ {#agniH#} / S_ {#--DAraRaM#}	agniDAraRaM
520	L_ 213 / B_ {#agniH#} / S_ {#--nayanaM#}	agninayanaM
521	L_ 213 / B_ {#agniH#} / S_ {#--niryAsaH#}	agniniryAsaH
522	L_ 213 / B_ {#agniH#} / S_ {#--netra#}	agninetra
523	L_ 213 / B_ {#agniH#} / S_ {#--padaM#}	agnipadaM
524	L_ 213 / B_ {#agniH#} / S_ {#--parikri-zkri-yA#}	
525	L_ 213 / B_ {#agniH#} / S_ {#--paricCadaH#}	agniparicCadaH
526	L_ 213 / B_ {#agniH#} / S_ {#--pariDAnaM#}	agnipariDAnaM
527	L_ 213 / B_ {#agniH#} / S_ {#--parIkzA#}	agniparIkzA
528	L_ 213 / B_ {#agniH#} / S_ {#--parvataH#}	agniparvataH
529	L_ 213 / B_ {#agniH#} / S_ {#--pucCaH#}	agnipucCaH
530	L_ 213 / B_ {#agniH#} / S_ {#--purARaM#}	agnipurARaM
531	L_ 213 / B_ {#agniH#} / S_ {#--praRayanaM#}	agnipraRayanaM
532	L_ 213 / B_ {#agniH#} / S_ {#--pratizWA#}	agnipratizWA
533	L_ 213 / B_ {#agniH#} / S_ {#--praveSaH --SanaM#}	agnipraveSaH
534	L_ 213 / B_ {#agniH#} / S_ {#--praskaMdanaM#}	agnipraskaMdanaM
535	L_ 213 / B_ {#agniH#} / S_ {#--prastaraH#}	agniprastaraH
536	L_ 213 / B_ {#agniH#} / S_ {#--bAhuH#}	agnibAhuH
537	L_ 213 / B_ {#agniH#} / S_ {#--bIjaM#}	agnibIjaM
538	L_ 213 / B_ {#agniH#} / S_ {#--BaM#}	agniBaM
539	L_ 213 / B_ {#agniH#} / S_ {#--Bu#}	agniBu
540	L_ 213 / B_ {#agniH#} / S_ {#--BU#}	agniBU
541	L_ 213 / B_ {#agniH#} / S_ {#--BU#} / S_M_ ({#--BUH#}	agniBUH
542	L_ 213 / B_ {#agniH#} / S_ {#--BUti#}	agniBUti
543	L_ 213 / B_ {#agniH#} / S_ {#--BUti#} / S_M_ ({#--tiH#}	agniBUtiH
544	L_ 213 / B_ {#agniH#} / S_ {#--BUti#} / S_M_ ({#--tiH#}	agniBUtiH
545	L_ 213 / B_ {#agniH#} / S_ {#--BrAjas#}	agniBrAjas
546	L_ 213 / B_ {#agniH#} / S_ {#--maRiH#}	agnimaRiH
547	L_ 213 / B_ {#agniH#} / S_ {#--maT#}	agnimaT
548	L_ 213 / B_ {#agniH#} / S_ {#--maMTaH, --TanaM#},	agnimaMTaH
549	L_ 213 / B_ {#agniH#} / S_ {#--maMTaH, --TanaM#}, / S_M_ ({#--TaH#}	
550	L_ 213 / B_ {#agniH#} / S_ {#--mAMdyaM#}	agnimAMdyaM
551	L_ 213 / B_ {#agniH#} / S_ {#--mArutiH#}	agnimArutiH
552	L_ 213 / B_ {#agniH#} / S_ {#--mitraH#}	agnimitraH
553	L_ 213 / B_ {#agniH#} / S_ {#--muKaH#}	agnimuKaH
554	L_ 213 / B_ {#agniH#} / S_ {#--muKaH#} / S_M_ ({#--KaH#}	agnimuKaH
555	L_ 213 / B_ {#agniH#} / S_ {#--muKaH#} / S_M_ ({#--KI#}	agnimuKI
556	L_ 213 / B_ {#agniH#} / S_ {#--mUQa#}	agnimUQa
557	L_ 213 / B_ {#agniH#} / S_ {#--yojanaM#}	agniyojanaM
558	L_ 213 / B_ {#agniH#} / S_ {#--rakzaRaM#}	agnirakzaRaM
559	L_ 213 / B_ {#agniH#} / S_ {#--rajaH, --rajas#}	agnirajaH,agnirajas
560	L_ 213 / B_ {#agniH#} / S_ {#--rahasyaM#}	agnirahasyaM
561	L_ 213 / B_ {#agniH#} / S_ {#--rASiH#}	agnirASiH
562	L_ 213 / B_ {#agniH#} / S_ {#--ruhA#}	agniruhA
563	L_ 213 / B_ {#agniH#} / S_ {#--rUpa#}	agnirUpa
564	L_ 213 / B_ {#agniH#} / S_ {#--rUpa#} / S_M_ ({#--paM#}	agnirUpaM
565	L_ 213 / B_ {#agniH#} / S_ {#--retas#}	agniretas
566	L_ 213 / B_ {#agniH#} / S_ {#--rohiRI#}	agnirohiRI
567	L_ 213 / B_ {#agniH#} / S_ {#--lokaH#}	agnilokaH
568	L_ 213 / B_ {#agniH#} / S_ {#--vaDUH#}	agnivaDUH
569	L_ 213 / B_ {#agniH#} / S_ {#--varcas#}	agnivarcas
570	L_ 213 / B_ {#agniH#} / S_ {#--varcas#} / S_M_ {%--<ab>n.</ab>%}	agnivarcas
571	L_ 213 / B_ {#agniH#} / S_ {#--varcas#} / S_M_ {%--<ab>m.</ab>%}	agnivarcas
572	L_ 213 / B_ {#agniH#} / S_ {#--varRa#}	agnivarRa
573	L_ 213 / B_ {#agniH#} / S_ {#--varRa#} / S_M_ ({#--rRaH#}	agnivarRaH
574	L_ 213 / B_ {#agniH#} / S_ {#--varRa#} / S_M_ ({#--rRA#}	agnivarRA
575	L_ 213 / B_ {#agniH#} / S_ {#--varDaka#}	agnivarDaka
576	L_ 213 / B_ {#agniH#} / S_ {#--varDaka#} / S_M_ ({#--kaH#}	agnivarDakaH
577	L_ 213 / B_ {#agniH#} / S_ {#--vallaBaH#}	agnivallaBaH
578	L_ 213 / B_ {#agniH#} / S_ {#--vAsas#}	agnivAsas
579	L_ 213 / B_ {#agniH#} / S_ {#--vAsas#} / S_M_ {%--<ab>n.</ab>%}	agnivAsas
580	L_ 213 / B_ {#agniH#} / S_ {#--vAha#}	agnivAha
581	L_ 213 / B_ {#agniH#} / S_ {#--vAhanaM#}	agnivAhanaM
582	L_ 213 / B_ {#agniH#} / S_ {#--vid#}	agnivid
583	L_ 213 / B_ {#agniH#} / S_ {#--vimocanaM#}	agnivimocanaM
584	L_ 213 / B_ {#agniH#} / S_ {#--visarpaH#}	agnivisarpaH
585	L_ 213 / B_ {#agniH#} / S_ {#--viharaRaM, --vihAraH#}	agnivihAraH,agniviharaRaM
586	L_ 213 / B_ {#agniH#} / S_ {#--vIryaM#}	agnivIryaM
587	L_ 213 / B_ {#agniH#} / S_ {#--veSaH#}	agniveSaH
588	L_ 213 / B_ {#agniH#} / S_ {#--SaraRaM#} {#--SAlA --laM#}	agniSAlA,agniSAlaM,agniSaraRaM
589	L_ 213 / B_ {#agniH#} / S_ {#--Sarman#}	agniSarman
590	L_ 213 / B_ {#agniH#} / S_ {#--Sarman#} / S_M_ {%--<ab>m.</ab>%}	agniSarman
591	L_ 213 / B_ {#agniH#} / S_ {#--SiKa#}	agniSiKa
592	L_ 213 / B_ {#agniH#} / S_ {#--SiKa#} / S_M_ ({#--KaH#}	agniSiKaH
593	L_ 213 / B_ {#agniH#} / S_ {#--SiKa#} / S_M_ ({#--KaM#}	agniSiKaM
594	L_ 213 / B_ {#agniH#} / S_ {#--SiKa#} / S_M_ ({#--KA#}	agniSiKA
595	L_ 213 / B_ {#agniH#} / S_ {#--SuSrUzA#}	agniSuSrUzA
596	L_ 213 / B_ {#agniH#} / S_ {#--SeKara#}	agniSeKara
597	L_ 213 / B_ {#agniH#} / S_ {#--SeKara#} / S_M_ ({#--raH#}	agniSeKaraH
598	L_ 213 / B_ {#agniH#} / S_ {#--SeKara#} / S_M_ ({#--raM#}	agniSeKaraM
599	L_ 213 / B_ {#agniH#} / S_ {#--SOca#}	agniSOca
600	L_ 213 / B_ {#agniH#} / S_ {#--SrI#}	agniSrI
601	L_ 213 / B_ {#agniH#} / S_ {#--zwut, --zwuB, --zwoma#}	agnizwoma,agnizwuB,agnizwut
602	L_ 213 / B_ {#agniH#} / S_ {#--saMskAraH#}	agnisaMskAraH
603	L_ 213 / B_ {#agniH#} / S_ {#--saKaH, --sahAyaH#}	agnisaKaH,agnisahAyaH
604	L_ 213 / B_ {#agniH#} / S_ {#--saMBava#}	agnisaMBava
605	L_ 213 / B_ {#agniH#} / S_ {#--saMBava#} / S_M_ ({#--vaH#}	agnisaMBavaH
606	L_ 213 / B_ {#agniH#} / S_ {#--saMBava#} / S_M_ ({#--vaM#}	agnisaMBavaM
607	L_ 213 / B_ {#agniH#} / S_ {#--sAkzika#}	agnisAkzika
608	L_ 213 / B_ {#agniH#} / S_ {#--sAraM#}	agnisAraM
609	L_ 213 / B_ {#agniH#} / S_ {#--sAraM#} / S_M_ ({#--raH#} {#--raM#}	agnisAraH
610	L_ 213 / B_ {#agniH#} / S_ {#--sUtraM#}	agnisUtraM
611	L_ 213 / B_ {#agniH#} / S_ {#--staMBaH#}	agnistaMBaH
612	L_ 213 / B_ {#agniH#} / S_ {#--stut#}	agnizwut
613	L_ 213 / B_ {#agniH#} / S_ {#--stuB#}	agnistuB
614	L_ 213 / B_ {#agniH#} / S_ {#--stomaH#}	agnizwomaH
615	L_ 213 / B_ {#agniH#} / S_ {#--stomaH#} / S_S_ {#°sAman#}	agnizwomasAman
616	L_ 213 / B_ {#agniH#} / S_ {#--sTa#}	agnisTa
617	L_ 213 / B_ {#agniH#} / S_ {#--sTa#} / S_M_ ({#--zWaH#}	
618	L_ 213 / B_ {#agniH#} / S_ {#--svAttaH#}	agnisvAttaH
619	L_ 213 / B_ {#agniH#} / S_ {#--hut, --hotf#}	agnihotf,agnihut
620	L_ 213 / B_ {#agniH#} / S_ {#--hotraM#}	agnihotraM
621	L_ 213 / B_ {#agniH#} / S_ {#--hotraM#} / S_M_ ({#--tra#}	agnihotra
622	L_ 213 / B_ {#agniH#} / S_ {#--hotraM#} / S_M_ ({#--tra#} / S_M_S_ {#°hut#}	agnihotrahut
623	L_ 213 / B_ {#agniH#} / S_ {#--hotraM#} / S_M_ ({#--tra#} / S_M_S_ {#°AhutiH#}	agnihotrAhutiH
624	L_ 213 / B_ {#agniH#} / S_ {#--hotrin#}	agnihotrin
625	L_ 214 / B_ {#agnAyI#}	agnAyI
626	L_ 215 / B_ {#agnikaH#}	agnikaH
627	L_ 216 / B_ {#agniD#}	agniD
628	L_ 217 / B_ {#agnimat, --vat#}	agnimat,agnivat
629	L_ 218 / B_ {#agnisAt#}	agnisAt
630	L_ 219 / B_ {#agnIDraH#}	agnIDraH
631	L_ 220 / B_ {#agnIya#}	agnIya
632	L_ 221 / B_ {#agnIzoma#}	agnIzoma
633	L_ 222 / B_ {#agnIzomIya#}	agnIzomIya
634	L_ 223 / B_ {#agman#}	agman
635	L_ 224 / B_ {#agra#}	agra
636	L_ 224 / B_ {#agra#} / M_ {#--graM#}	agraM
637	L_ 224 / B_ {#agra#} / M_ {%--<ab>adv.</ab>%}	agra
638	L_ 224 / B_ {#agra#} / S_ {#--aMSuH#}	agrAMSuH
639	L_ 224 / B_ {#agra#} / S_ {#--akzi#}	agrAkzi
640	L_ 224 / B_ {#agra#} / S_ {#--advan#}	agrAdvan
641	L_ 224 / B_ {#agra#} / S_ {#--anI (RI) kaH (kaM)#}	
642	L_ 224 / B_ {#agra#} / S_ {#--ayaRIyaM#}	agrAyaRIyaM
643	L_ 224 / B_ {#agra#} / S_ {#--avalehitaM#}	agrAvalehitaM
644	L_ 224 / B_ {#agra#} / S_ {#--upaharaRaM#}	agropaharaRaM
645	L_ 224 / B_ {#agra#} / S_ {#--upaharaRIya#}	agropaharaRIya
646	L_ 224 / B_ {#agra#} / S_ {#--karaH#}	agrakaraH
647	L_ 224 / B_ {#agra#} / S_ {#--keSaH#}	agrakeSaH
648	L_ 224 / B_ {#agra#} / S_ {#--gaH#}	agragaH
649	L_ 224 / B_ {#agra#} / S_ {#--gaRya#}	agragaRya
650	L_ 224 / B_ {#agra#} / S_ {#--gAmin#}	agragAmin
651	L_ 224 / B_ {#agra#} / S_ {#--ja#}	agraja
652	L_ 224 / B_ {#agra#} / S_ {#--ja#} / S_M_ ({#--jaH#}	agrajaH
653	L_ 224 / B_ {#agra#} / S_ {#--ja#} / S_M_ ({#--jA#}	agrajA
654	L_ 224 / B_ {#agra#} / S_ {#--jaMGA#}	agrajaMGA
655	L_ 224 / B_ {#agra#} / S_ {#--janman#}	agrajanman
656	L_ 224 / B_ {#agra#} / S_ {#--jihvA#}	agrajihvA
657	L_ 224 / B_ {#agra#} / S_ {#--jyA#}	agrajyA
658	L_ 224 / B_ {#agra#} / S_ {#--dAnin#}	agradAnin
659	L_ 224 / B_ {#agra#} / S_ {#--dUtaH#}	agradUtaH
660	L_ 224 / B_ {#agra#} / S_ {#--nirUpaRaM#}	agranirUpaRaM
661	L_ 224 / B_ {#agra#} / S_ {#--nIH#}	agraRIH
662	L_ 224 / B_ {#agra#} / S_ {#--parRI#}	agraparRI
663	L_ 224 / B_ {#agra#} / S_ {#--pAtin#}	agrapAtin
664	L_ 224 / B_ {#agra#} / S_ {#--pAdaH#}	agrapAdaH
665	L_ 224 / B_ {#agra#} / S_ {#--pAdaH#} / S_S_ {#°sTitA#}	agrapAdasTitA
666	L_ 224 / B_ {#agra#} / S_ {#--pARiH#}	agrapARiH
667	L_ 224 / B_ {#agra#} / S_ {#--pUjA#}	agrapUjA
668	L_ 224 / B_ {#agra#} / S_ {#--peyaM#}	agrapeyaM
669	L_ 224 / B_ {#agra#} / S_ {#--bIja#}	agrabIja
670	L_ 224 / B_ {#agra#} / S_ {#--bIja#} / S_M_ ({#--jaH#}	agrabIjaH
671	L_ 224 / B_ {#agra#} / S_ {#--BAgaH#}	agraBAgaH
672	L_ 224 / B_ {#agra#} / S_ {#--BAgin#}	agraBAgin
673	L_ 224 / B_ {#agra#} / S_ {#--Buj#}	agraBuj
674	L_ 224 / B_ {#agra#} / S_ {#--BUH#}	agraBUH
675	L_ 224 / B_ {#agra#} / S_ {#--BUmiH#}	agraBUmiH
676	L_ 224 / B_ {#agra#} / S_ {#--mAMsaM#}	agramAMsaM
677	L_ 224 / B_ {#agra#} / S_ {#--yaRaM#}	agrayaRaM
678	L_ 224 / B_ {#agra#} / S_ {#--yAna#}	agrayAna
679	L_ 224 / B_ {#agra#} / S_ {#--yAna#} / S_M_ ({#--naM#}	agrayAnaM
680	L_ 224 / B_ {#agra#} / S_ {#--yAyin#}	agrayAyin
681	L_ 224 / B_ {#agra#} / S_ {#--yoDin#}	agrayoDin
682	L_ 224 / B_ {#agra#} / S_ {#--raMDraM#}	agraraMDraM
683	L_ 224 / B_ {#agra#} / S_ {#--lohitA#}	agralohitA
684	L_ 224 / B_ {#agra#} / S_ {#--saMKyA#}	agrasaMKyA
685	L_ 224 / B_ {#agra#} / S_ {#--saMDAnI#}	agrasaMDAnI
686	L_ 224 / B_ {#agra#} / S_ {#--saMDyA#}	agrasaMDyA
687	L_ 224 / B_ {#agra#} / S_ {#--sara#}	agrasara
688	L_ 224 / B_ {#agra#} / S_ {#--sArA#}	agrasArA
689	L_ 224 / B_ {#agra#} / S_ {#--hara#}	agrahara
690	L_ 224 / B_ {#agra#} / S_ {#--hastaH#}	agrahastaH
691	L_ 224 / B_ {#agra#} / S_ {#--hAyanaH#}	agrahAyaRaH
692	L_ 224 / B_ {#agra#} / S_ {#--hAraH#}	agrahAraH
693	L_ 225 / B_ {#agrataH#}	agrataH
694	L_ 225 / B_ {#agrataH#} / S_ {#--sara#}	agratasara
695	L_ 225 / B_ {#agrataH#} / S_ {#--sara#} / S_M_ ({#--raH#}	
696	L_ 226 / B_ {#agrima#}	agrima
697	L_ 226 / B_ {#agrima#} / M_ {#--maH#}	agrimaH
698	L_ 226 / B_ {#agrima#} / M_ {#--mA#}	agrimA
699	L_ 227 / B_ {#agriya#}	agriya
700	L_ 227 / B_ {#agriya#} / M_ {#--yaH#}	agriyaH
701	L_ 227 / B_ {#agriya#} / M_ {#--yaM#}	agriyaM
702	L_ 228 / B_ {#agrIya#}	agrIya
703	L_ 229 / B_ {#agre#}	agre
704	L_ 229 / B_ {#agre#} / S_ {#--gaH#}	agregaH
705	L_ 229 / B_ {#agre#} / S_ {#--gAH#}	agregAH
706	L_ 229 / B_ {#agre#} / S_ {#--diDizuH --zUH#}	agrediDizUH,agrediDizuH
707	L_ 229 / B_ {#agre#} / S_ {#--diDizuH --zUH#} / S_M_ ({#--zUH#}	agrediDizUH
708	L_ 229 / B_ {#agre#} / S_ {#--diDizuH --zUH#} / S_M_ ({#--zUH#} / S_M_S_ {#°patiH#}	agrediDizUpatiH,agrediDizupatiH
709	L_ 229 / B_ {#agre#} / S_ {#--pAH#}	agrepAH
710	L_ 229 / B_ {#agre#} / S_ {#--pUH#}	agrepUH
711	L_ 229 / B_ {#agre#} / S_ {#--vanaM --RaM#}	agrevanaM
712	L_ 229 / B_ {#agre#} / S_ {#--sara#}	agresara
713	L_ 229 / B_ {#agre#} / S_ {#--sarikaH#}	agresarikaH
714	L_ 230 / B_ {#agrya#}	agrya
715	L_ 230 / B_ {#agrya#} / M_ {#--gryaH#}	agryaH
716	L_ 230 / B_ {#agrya#} / M_ {#--gryaM#}	agryaM
717	L_ 231 / B_ {#agraBaRa#}	agraBaRa
718	L_ 232 / B_ {#agrAmya#}	agrAmya
719	L_ 233 / B_ {#agrAhya#}	agrAhya
720	L_ 233 / B_ {#agrAhya#} / M_ {#--hyA#}	agrAhyA
721	L_ 234 / B_ {#agruH --grUH#}	agrUH,agruH
722	L_ 235 / B_ {#aG#}	aG
723	L_ 236 / B_ {#aGa#}	aGa
724	L_ 236 / B_ {#aGa#} / M_ {#--GaM#}	aGaM
725	L_ 236 / B_ {#aGa#} / M_ {#--GaH#}	aGaH
726	L_ 236 / B_ {#aGa#} / M_ {#--GA#}	aGA
727	L_ 236 / B_ {#aGa#} / S_ {#--asuraH#}	aGAsuraH
728	L_ 236 / B_ {#aGa#} / S_ {#--ahaH#}	aGAhaH
